grid_id,grid_size_m,grid_area_km2,longitude_epsg4326,latitude_epsg4326,x_epsg32648,y_epsg32648,local_household_proxy_count,density_ratio_to_vnu_max,grid_population_density,grid_population
26.0,100,0.010038874812725791,106.76728304551644,10.873440833041272,693175.3268554849,1202547.9216645767,366.0,0.6455026455026455,12329.170025746742,123.77099443328275
27.0,100,0.010038874027397941,106.767288368948,10.87434480855668,693175.326859842,1202647.9217018208,448.0,0.7901234567901234,15086.962217307488,151.4561131556622
28.0,100,0.010038873242123932,106.76729369290132,10.875248782931475,693175.3268706343,1202747.9216190814,470.0,0.8289241622574955,15826.85768333598,158.88381810414515
29.0,100,0.010038872456935131,106.7672990172477,10.876152758982952,693175.3268719754,1202847.921727923,465.0,0.8201058201058201,15658.699622874961,157.19568835549998
30.0,100,0.010038871671605502,106.76730434185926,10.87705673311843,693175.3268521983,1202947.9216308463,450.0,0.7936507936507936,15154.225441491897,152.13132448971638
31.0,100,0.01003887088608599,106.76730966705806,10.877960708624526,693175.3268443967,1203047.921691619,380.0,0.6701940035273368,12800.0125950376,128.49767378185695
32.0,100,0.010038870100667254,106.7673149931422,10.878864683706178,693175.3268823195,1203147.9217118633,334.0,0.5890652557319224,11252.958438796208,112.96698801528251
33.0,100,0.01003886931515247,106.76732031953831,10.879768658170843,693175.3269034018,1203247.921669916,265.0,0.4673721340388007,8932.377204434117,89.67096742896106
34.0,100,0.007414229718556108,106.76741392337497,10.880594412848517,693185.0291897769,1203339.3252725033,224.0,0.3950617283950617,7553.481108653744,56.00324411433273
35.0,100,6.014341594868238E-4,106.76768780788599,10.881234355939924,693214.5622817811,1203410.2894629994,247.0,0.43562610229276894,8327.008186774441,5.008147169852586
36.0,100,0.005015205939475569,106.76824474906209,10.87184312863166,693281.507577565,1202371.797712157,293.0,0.5167548500881834,9874.062343015836,49.52045610944508
