grid_id,grid_size_m,grid_area_km2,longitude_epsg4326,latitude_epsg4326,x_epsg32648,y_epsg32648,grid_population_density,grid_population
17117,25,0.00063,106.8031265,10.88351541,697087.8267,1203685.422,20,0.012548108
17118,25,0.00063,106.8031279,10.8837414,697087.827,1203710.422,20,0.012548108
17119,25,0.00063,106.8031293,10.88396739,697087.827,1203735.422,20,0.012548108
17120,25,0.00063,106.8031306,10.88419337,697087.8269,1203760.422,20,0.012548108
17121,25,0.00063,106.803132,10.88441936,697087.827,1203785.422,20,0.012548107
17122,25,0.00063,106.8031333,10.88464535,697087.8268,1203810.422,20,0.012548107
17123,25,0.00063,106.8031347,10.88487134,697087.8267,1203835.422,20,0.012548107
17124,25,0.00063,106.8031361,10.88509733,697087.8268,1203860.422,20,0.012548107
17125,25,0.00063,106.8031374,10.88532332,697087.827,1203885.422,20,0.012548106
17126,25,0.00063,106.8031388,10.88554931,697087.8269,1203910.422,20,0.012548106
17127,25,0.00063,106.8031401,10.8857753,697087.8268,1203935.422,20,0.012548106
17128,25,0.00063,106.8031415,10.88600129,697087.8269,1203960.422,20,0.012548106
17129,25,0.00063,106.8031429,10.88622728,697087.827,1203985.422,20,0.012548105
17130,25,0.00063,106.8031442,10.88645327,697087.8268,1204010.422,20,0.012548105
17131,25,0.00063,106.8031456,10.88667925,697087.8267,1204035.422,20,0.012548105
17132,25,0.00063,106.8031469,10.88690524,697087.8269,1204060.422,20,0.012548105
17133,25,0.00063,106.8031483,10.88713123,697087.827,1204085.422,20,0.012548104
17134,25,0.00063,106.8031497,10.88735722,697087.827,1204110.422,20,0.012548104
17135,25,0.00063,106.803151,10.88758321,697087.8268,1204135.422,20,0.012548104
17136,25,0.00063,106.8031524,10.8878092,697087.8268,1204160.422,20,0.012548104
17137,25,0.00063,106.8031537,10.88803519,697087.8268,1204185.422,20,0.012548103
17138,25,0.00063,106.8031551,10.88826118,697087.8268,1204210.422,20,0.012548103
17139,25,0.00063,106.8031565,10.88848717,697087.8268,1204235.422,20,0.012548103
17140,25,0.00063,106.8031578,10.88871316,697087.827,1204260.422,20,0.012548103
17141,25,0.00063,106.8031592,10.88893915,697087.827,1204285.422,20,0.012548103
17142,25,0.00063,106.8031605,10.88916514,697087.8269,1204310.422,20,0.012548102
17143,25,0.00063,106.8031619,10.88939113,697087.8269,1204335.422,20,0.012548102
17144,25,0.00063,106.8031633,10.88961711,697087.8268,1204360.422,20,0.012548102
17145,25,0.00063,106.8031646,10.8898431,697087.8267,1204385.422,20,0.012548102
17146,25,0.00063,106.803166,10.89006909,697087.8268,1204410.422,20,0.012548101
17147,25,0.00063,106.8031673,10.89029508,697087.8269,1204435.422,20,0.012548101
17148,25,0.00063,106.8031687,10.89052107,697087.8269,1204460.422,20,0.012548101
17149,25,0.00063,106.8031701,10.89074706,697087.8268,1204485.422,20,0.012548101
17150,25,0.00063,106.8031714,10.89097305,697087.8269,1204510.421,20,0.0125481
17151,25,0.00021,106.8031605,10.89112598,697086.5374,1204527.332,20,0.004289811
17152,25,0.00002,106.8031401,10.86417478,697102.0174,1201545.956,1166.843165,0.01751747
17153,25,0.00040,106.8032086,10.86433044,697109.3978,1201563.219,1271.101634,0.503008605
17154,25,0.00063,106.8032411,10.86453096,697112.827,1201585.422,1479.618574,0.928322011
17155,25,0.00063,106.8032425,10.86475695,697112.827,1201610.422,1514.371397,0.950126133
17156,25,0.00063,106.8032438,10.86498294,697112.8269,1201635.422,1549.12422,0.971930254
17157,25,0.00063,106.8032452,10.86520893,697112.8267,1201660.422,1618.629866,1.015538512
17158,25,0.00063,106.8032465,10.86543492,697112.8267,1201685.422,1827.146805,1.146363323
17159,25,0.00063,106.8032479,10.86566091,697112.8268,1201710.422,1966.158098,1.233579853
17160,25,0.00063,106.8032493,10.86588689,697112.8269,1201735.421,2209.42786,1.386208791
17161,25,0.00063,106.8032506,10.86611289,697112.8268,1201760.422,2244.180683,1.408012902
17162,25,0.00063,106.803252,10.86633887,697112.827,1201785.422,2348.439153,1.473425284
17163,25,0.00063,106.8032533,10.86656486,697112.8271,1201810.422,2383.191976,1.495229392
17164,25,0.00063,106.8032547,10.86679085,697112.8271,1201835.422,2348.439153,1.473425227
17165,25,0.00063,106.803256,10.86701684,697112.8271,1201860.422,2313.68633,1.451621062
17166,25,0.00063,106.8032574,10.86724283,697112.8269,1201885.422,2313.68633,1.451621034
17167,25,0.00063,106.8032588,10.86746882,697112.8268,1201910.422,2452.697623,1.538837544
17168,25,0.00063,106.8032601,10.86769481,697112.8268,1201935.422,2487.450446,1.560641648
17169,25,0.00063,106.8032615,10.8679208,697112.8268,1201960.422,2626.461738,1.647858153
17170,25,0.00063,106.8032628,10.86814679,697112.8268,1201985.422,2695.967385,1.691466387
17171,25,0.00063,106.8032642,10.86837278,697112.8268,1202010.422,2834.978678,1.778682885
17172,25,0.00063,106.8032655,10.86859877,697112.8269,1202035.422,2869.731501,1.800486983
17173,25,0.00063,106.8032669,10.86882476,697112.8269,1202060.422,2939.237147,1.844095212
17174,25,0.00063,106.8032683,10.86905075,697112.8268,1202085.422,2973.98997,1.865899307
17175,25,0.00063,106.8032696,10.86927674,697112.8268,1202110.422,2765.473031,1.735074484
17176,25,0.00063,106.803271,10.86950273,697112.8268,1202135.422,2869.731501,1.800486842
17177,25,0.00063,106.8032723,10.86972871,697112.8269,1202160.422,3286.765379,2.062136371
17178,25,0.00063,106.8032737,10.86995471,697112.8269,1202185.422,3321.518202,2.083940461
17179,25,0.00063,106.803275,10.8701807,697112.827,1202210.422,3460.529495,2.171156938
17180,25,0.00063,106.8032764,10.87040668,697112.827,1202235.422,3669.046434,2.30198167
17181,25,0.00063,106.8032778,10.87063267,697112.8269,1202260.422,3564.787964,2.236569239
17182,25,0.00063,106.8032791,10.87085866,697112.8268,1202285.422,3530.035141,2.214765067
17183,25,0.00063,106.8032805,10.87108465,697112.8269,1202310.422,3530.035141,2.214765024
17184,25,0.00063,106.8032818,10.87131064,697112.8269,1202335.422,3495.282318,2.192960853
17185,25,0.00063,106.8032832,10.87153663,697112.8269,1202360.422,3495.282318,2.19296081
17186,25,0.00063,106.8032846,10.87176262,697112.827,1202385.422,3425.776672,2.149352514
17187,25,0.00063,106.8032859,10.87198861,697112.8269,1202410.422,3460.529495,2.171156598
17188,25,0.00063,106.8032873,10.8722146,697112.8268,1202435.422,3356.271025,2.105744179
17189,25,0.00063,106.8032886,10.87244059,697112.8268,1202460.422,3530.035141,2.214764764
17190,25,0.00063,106.80329,10.87266658,697112.8268,1202485.422,3495.282318,2.192960596
17191,25,0.00063,106.8032913,10.87289257,697112.8269,1202510.422,3530.035141,2.214764677
17192,25,0.00063,106.8032927,10.87311856,697112.827,1202535.422,3669.046434,2.30198113
17193,25,0.00063,106.8032941,10.87334455,697112.8269,1202560.422,3703.799257,2.323785208
17194,25,0.00063,106.8032954,10.87357054,697112.8269,1202585.422,3703.799257,2.323785163
17195,25,0.00063,106.8032968,10.87379652,697112.8269,1202610.422,3738.55208,2.34558924
17196,25,0.00063,106.8032981,10.87402251,697112.827,1202635.422,3634.293611,2.280176827
17197,25,0.00063,106.8032995,10.8742485,697112.8268,1202660.422,3530.035141,2.214764417
17198,25,0.00063,106.8033008,10.87447449,697112.8269,1202685.422,3530.035141,2.214764374
17199,25,0.00063,106.8033022,10.87470048,697112.827,1202710.422,3425.776672,2.149351968
17200,25,0.00063,106.8033036,10.87492647,697112.8268,1202735.422,3391.023848,2.127547805
17201,25,0.00063,106.8033049,10.87515246,697112.8268,1202760.422,3356.271025,2.105743644
17202,25,0.00063,106.8033063,10.87537845,697112.8268,1202785.422,3043.495617,1.909506525
17203,25,0.00063,106.8033076,10.87560444,697112.8269,1202810.422,2800.225854,1.756877653
17204,25,0.00063,106.803309,10.87583043,697112.8269,1202835.422,2800.225854,1.756877619
17205,25,0.00063,106.8033103,10.87605642,697112.8268,1202860.422,2522.203269,1.582444638
17206,25,0.00063,106.8033117,10.87628241,697112.8268,1202885.422,2417.944799,1.517032253
17207,25,0.00063,106.8033131,10.8765084,697112.8268,1202910.422,2070.416568,1.298991048
17208,25,0.00063,106.8033144,10.87673439,697112.8268,1202935.422,1792.393982,1.124558085
17209,25,0.00063,106.8033158,10.87696038,697112.8268,1202960.422,1479.618574,0.928321013
17210,25,0.00063,106.8033171,10.87718636,697112.8269,1202985.422,1132.090342,0.710279833
17211,25,0.00063,106.8033185,10.87741235,697112.8269,1203010.422,993.079049,0.623063355
17212,25,0.00063,106.8033199,10.87763834,697112.8269,1203035.422,715.0564636,0.44863042
17213,25,0.00063,106.8033212,10.87786433,697112.8268,1203060.422,680.3036404,0.426826296
17214,25,0.00063,106.8033226,10.87809032,697112.8268,1203085.422,610.7979941,0.383218059
17215,25,0.00063,106.8033239,10.87831631,697112.8268,1203110.422,610.7979941,0.383218051
17216,25,0.00063,106.8033253,10.8785423,697112.8268,1203135.421,610.7979941,0.383218044
17217,25,0.00063,106.8033267,10.87876829,697112.8269,1203160.422,610.7979941,0.383218036
17218,25,0.00063,106.803328,10.87899428,697112.8268,1203185.422,610.7979941,0.383218029
17219,25,0.00063,106.8033294,10.87922027,697112.8268,1203210.422,541.2923477,0.339609796
17220,25,0.00063,106.8033307,10.87944626,697112.827,1203235.422,506.5395245,0.317805678
17221,25,0.00063,106.8033321,10.87967225,697112.827,1203260.422,506.5395245,0.317805671
17222,25,0.00063,106.8033334,10.87989823,697112.8268,1203285.422,437.0338782,0.274197443
17223,25,0.00063,106.8033348,10.88012422,697112.8268,1203310.422,437.0338782,0.274197438
17224,25,0.00063,106.8033362,10.88035021,697112.8269,1203335.422,298.0225854,0.186980991
17225,25,0.00063,106.8033375,10.8805762,697112.8271,1203360.422,298.0225854,0.186980987
17226,25,0.00063,106.8033389,10.88080219,697112.8271,1203385.422,298.0225854,0.186980984
17227,25,0.00063,106.8033402,10.88102818,697112.8269,1203410.422,263.2697623,0.165176871
17228,25,0.00063,106.8033416,10.88125417,697112.8268,1203435.422,263.2697623,0.165176868
17229,25,0.00063,106.803343,10.88148016,697112.8269,1203460.422,263.2697623,0.165176865
17230,25,0.00063,106.8033443,10.88170615,697112.827,1203485.422,228.5169391,0.143372754
17231,25,0.00063,106.8033457,10.88193214,697112.827,1203510.422,159.0112927,0.099764536
17232,25,0.00063,106.803347,10.88215813,697112.8268,1203535.422,124.2584695,0.077960427
17233,25,0.00063,106.8033484,10.88238412,697112.8268,1203560.422,20,0.012548107
17234,25,0.00063,106.8033498,10.88261011,697112.8271,1203585.422,20,0.012548106
17235,25,0.00063,106.8033511,10.8828361,697112.827,1203610.422,20,0.012548106
17236,25,0.00063,106.8033525,10.88306208,697112.8269,1203635.422,20,0.012548106
17237,25,0.00063,106.8033538,10.88328807,697112.827,1203660.422,20,0.012548106
17238,25,0.00063,106.8033552,10.88351406,697112.8269,1203685.422,20,0.012548105
17239,25,0.00063,106.8033565,10.88374005,697112.8269,1203710.422,20,0.012548105
17240,25,0.00063,106.8033579,10.88396604,697112.8269,1203735.422,20,0.012548105
17241,25,0.00063,106.8033593,10.88419203,697112.827,1203760.422,20,0.012548105
17242,25,0.00063,106.8033606,10.88441802,697112.8269,1203785.422,20,0.012548104
17243,25,0.00063,106.803362,10.88464401,697112.827,1203810.422,20,0.012548104
17244,25,0.00063,106.8033633,10.88487,697112.827,1203835.422,20,0.012548104
17245,25,0.00063,106.8033647,10.88509599,697112.8268,1203860.422,20,0.012548104
17246,25,0.00063,106.8033661,10.88532198,697112.8268,1203885.422,20,0.012548103
17247,25,0.00063,106.8033674,10.88554797,697112.8269,1203910.422,20,0.012548103
17248,25,0.00063,106.8033688,10.88577395,697112.827,1203935.422,20,0.012548103
17249,25,0.00063,106.8033701,10.88599994,697112.8268,1203960.422,20,0.012548103
17250,25,0.00063,106.8033715,10.88622593,697112.8268,1203985.422,20,0.012548102
17251,25,0.00063,106.8033729,10.88645192,697112.8268,1204010.422,20,0.012548102
17252,25,0.00063,106.8033742,10.88667791,697112.8269,1204035.422,20,0.012548102
17253,25,0.00063,106.8033756,10.8869039,697112.8269,1204060.422,20,0.012548102
17254,25,0.00063,106.8033769,10.88712989,697112.8269,1204085.422,20,0.012548101
17255,25,0.00063,106.8033783,10.88735588,697112.8269,1204110.422,20,0.012548101
17256,25,0.00063,106.8033797,10.88758187,697112.8269,1204135.421,20,0.012548101
17257,25,0.00063,106.803381,10.88780786,697112.8269,1204160.422,20,0.012548101
17258,25,0.00063,106.8033824,10.88803385,697112.8269,1204185.422,20,0.0125481
17259,25,0.00063,106.8033837,10.88825984,697112.8269,1204210.422,20,0.0125481
17260,25,0.00063,106.8033851,10.88848582,697112.827,1204235.422,20,0.0125481
17261,25,0.00063,106.8033865,10.88871181,697112.8269,1204260.422,20,0.0125481
17262,25,0.00063,106.8033878,10.8889378,697112.8269,1204285.422,20,0.012548099
17263,25,0.00063,106.8033892,10.88916379,697112.827,1204310.422,20,0.012548099
17264,25,0.00063,106.8033905,10.88938978,697112.8269,1204335.422,20,0.012548099
17265,25,0.00063,106.8033919,10.88961577,697112.827,1204360.422,20,0.012548099
17266,25,0.00063,106.8033933,10.88984176,697112.8271,1204385.421,20,0.012548098
17267,25,0.00063,106.8033946,10.89006775,697112.827,1204410.422,20,0.012548098
17268,25,0.00063,106.803396,10.89029374,697112.827,1204435.422,20,0.012548098
17269,25,0.00063,106.8033973,10.89051973,697112.8268,1204460.422,20,0.012548098
17270,25,0.00063,106.8033987,10.89074572,697112.8268,1204485.422,20,0.012548097
17271,25,0.00063,106.8034001,10.8909717,697112.827,1204510.422,20,0.012548097
17272,25,0.00008,106.8033699,10.89110284,697109.4435,1204524.908,20,0.001634691
17273,25,0.00000,106.8033596,10.8644117,697125.8575,1201572.306,1097.337519,0.001598532
17274,25,0.00031,106.8034263,10.86456271,697133.0564,1201589.055,1201.595988,0.37193507
17275,25,0.00063,106.8034707,10.86475597,697137.7862,1201610.462,1271.101634,0.794784806
17276,25,0.00063,106.8034725,10.8649816,697137.8268,1201635.422,1410.112927,0.884713481
17277,25,0.00063,106.8034738,10.86520759,697137.8269,1201660.422,1549.12422,0.971929998
17278,25,0.00063,106.8034752,10.86543358,697137.8271,1201685.422,1618.629866,1.015538245
17279,25,0.00063,106.8034765,10.86565957,697137.8269,1201710.422,1722.888336,1.080950623
17280,25,0.00063,106.8034779,10.86588555,697137.8269,1201735.422,1861.899629,1.168167131
17281,25,0.00063,106.8034792,10.86611154,697137.827,1201760.422,1861.899629,1.168167108
17282,25,0.00063,106.8034806,10.86633753,697137.827,1201785.422,1966.158098,1.233579479
17283,25,0.00063,106.803482,10.86656352,697137.8269,1201810.422,2105.169391,1.320795979
17284,25,0.00063,106.8034833,10.86678951,697137.8268,1201835.422,2139.922214,1.342600084
17285,25,0.00063,106.8034847,10.8670155,697137.8267,1201860.422,2174.675037,1.364404188
17286,25,0.00063,106.803486,10.86724149,697137.8268,1201885.422,2209.42786,1.386208291
17287,25,0.00063,106.8034874,10.86746748,697137.8269,1201910.422,2139.922214,1.342600005
17288,25,0.00063,106.8034887,10.86769347,697137.8269,1201935.422,2313.68633,1.451620623
17289,25,0.00063,106.8034901,10.86791946,697137.8269,1201960.422,2383.191976,1.495228852
17290,25,0.00063,106.8034915,10.86814545,697137.8269,1201985.422,2417.944799,1.517032951
17291,25,0.00063,106.8034928,10.86837144,697137.8269,1202010.422,2626.461738,1.647857686
17292,25,0.00063,106.8034942,10.86859743,697137.8268,1202035.422,2695.967385,1.691465908
17293,25,0.00063,106.8034955,10.86882342,697137.8268,1202060.422,2522.203269,1.582445242
17294,25,0.00063,106.8034969,10.86904941,697137.827,1202085.422,2556.956092,1.604249337
17295,25,0.00063,106.8034982,10.8692754,697137.8269,1202110.422,2556.956092,1.604249306
17296,25,0.00063,106.8034996,10.86950138,697137.8268,1202135.422,2417.944799,1.517032773
17297,25,0.00063,106.803501,10.86972737,697137.8269,1202160.422,2556.956092,1.604249243
17298,25,0.00063,106.8035023,10.86995336,697137.827,1202185.422,2939.237147,1.844094582
17299,25,0.00063,106.8035037,10.87017935,697137.8269,1202210.422,3113.001263,1.953115167
17300,25,0.00063,106.803505,10.87040534,697137.8268,1202235.422,3217.259733,2.0185275
17301,25,0.00063,106.8035064,10.87063133,697137.827,1202260.422,3321.518202,2.083939831
17302,25,0.00063,106.8035078,10.87085732,697137.8271,1202285.422,3425.776672,2.149352158
17303,25,0.00063,106.8035091,10.87108331,697137.8271,1202310.422,3391.023848,2.127547994
17304,25,0.00063,106.8035105,10.8713093,697137.8269,1202335.422,3391.023848,2.127547952
17305,25,0.00063,106.8035118,10.87153529,697137.8268,1202360.422,3356.271025,2.105743789
17306,25,0.00063,106.8035132,10.87176128,697137.8268,1202385.422,3286.765379,2.062135506
17307,25,0.00063,106.8035145,10.87198727,697137.8269,1202410.422,3321.518202,2.083939586
17308,25,0.00063,106.8035159,10.87221326,697137.827,1202435.422,3182.506909,1.996723064
17309,25,0.00063,106.8035173,10.87243925,697137.8269,1202460.422,3182.506909,1.996723025
17310,25,0.00063,106.8035186,10.87266523,697137.8269,1202485.422,3252.012556,2.040331225
17311,25,0.00063,106.80352,10.87289123,697137.8269,1202510.422,3286.765379,2.062135304
17312,25,0.00063,106.8035213,10.87311721,697137.8268,1202535.422,3252.012556,2.040331145
17313,25,0.00063,106.8035227,10.8733432,697137.8269,1202560.422,3182.506909,1.996722869
17314,25,0.00063,106.803524,10.87356919,697137.8269,1202585.422,3321.518202,2.083939301
17315,25,0.00063,106.8035254,10.87379518,697137.8269,1202610.422,3530.035141,2.214763964
17316,25,0.00063,106.8035268,10.87402117,697137.8268,1202635.422,3113.001263,1.953114518
17317,25,0.00063,106.8035281,10.87424716,697137.8268,1202660.422,3008.742793,1.88770213
17318,25,0.00063,106.8035295,10.87447315,697137.8269,1202685.422,3113.001263,1.953114442
17319,25,0.00063,106.8035308,10.87469914,697137.8268,1202710.422,3008.742793,1.887702056
17320,25,0.00063,106.8035322,10.87492513,697137.8269,1202735.422,3113.001263,1.953114365
17321,25,0.00063,106.8035336,10.87515112,697137.827,1202760.422,2904.484324,1.822289638
17322,25,0.00063,106.8035349,10.87537711,697137.827,1202785.422,2695.967385,1.691464916
17323,25,0.00063,106.8035363,10.8756031,697137.8268,1202810.422,2522.203269,1.582444314
17324,25,0.00063,106.8035376,10.87582908,697137.8267,1202835.422,2487.450446,1.560640169
17325,25,0.00063,106.803539,10.87605508,697137.8268,1202860.422,2383.191976,1.4952278
17326,25,0.00063,106.8035403,10.87628106,697137.8268,1202885.422,2209.42786,1.386207207
17327,25,0.00063,106.8035417,10.87650705,697137.8268,1202910.422,1827.146805,1.146361945
17328,25,0.00063,106.8035431,10.87673304,697137.8269,1202935.422,1688.135513,1.059145476
17329,25,0.00063,106.8035444,10.87695903,697137.8269,1202960.422,1618.629866,1.015537232
17330,25,0.00063,106.8035458,10.87718502,697137.8268,1202985.422,1375.360104,0.862908436
17331,25,0.00063,106.8035471,10.87741101,697137.8269,1203010.422,958.3262259,0.601259093
17332,25,0.00063,106.8035485,10.877637,697137.827,1203035.422,749.8092868,0.470434421
17333,25,0.00063,106.8035499,10.87786299,697137.8271,1203060.422,680.3036404,0.426826192
17334,25,0.00063,106.8035512,10.87808898,697137.8271,1203085.422,680.3036404,0.426826184
17335,25,0.00063,106.8035526,10.87831497,697137.8269,1203110.422,645.5508172,0.405022067
17336,25,0.00063,106.8035539,10.87854096,697137.8269,1203135.422,610.7979941,0.38321795
17337,25,0.00063,106.8035553,10.87876695,697137.8268,1203160.422,610.7979941,0.383217943
17338,25,0.00063,106.8035566,10.87899294,697137.8268,1203185.422,610.7979941,0.383217935
17339,25,0.00063,106.803558,10.87921893,697137.8268,1203210.422,576.0451709,0.361413821
17340,25,0.00063,106.8035594,10.87944491,697137.8267,1203235.422,506.5395245,0.3178056
17341,25,0.00063,106.8035607,10.8796709,697137.8266,1203260.422,437.0338782,0.274197381
17342,25,0.00063,106.8035621,10.87989689,697137.8269,1203285.422,437.0338782,0.274197376
17343,25,0.00063,106.8035634,10.88012288,697137.827,1203310.422,367.5282318,0.23058916
17344,25,0.00063,106.8035648,10.88034887,697137.8268,1203335.422,298.0225854,0.186980946
17345,25,0.00063,106.8035662,10.88057486,697137.8268,1203360.422,298.0225854,0.186980942
17346,25,0.00063,106.8035675,10.88080085,697137.8268,1203385.422,298.0225854,0.186980938
17347,25,0.00063,106.8035689,10.88102684,697137.8268,1203410.422,263.2697623,0.165176831
17348,25,0.00063,106.8035702,10.88125283,697137.8269,1203435.422,263.2697623,0.165176828
17349,25,0.00063,106.8035716,10.88147882,697137.8269,1203460.422,263.2697623,0.165176824
17350,25,0.00063,106.803573,10.88170481,697137.8269,1203485.422,159.0112927,0.099764514
17351,25,0.00063,106.8035743,10.8819308,697137.8268,1203510.422,124.2584695,0.07796041
17352,25,0.00063,106.8035757,10.88215678,697137.8269,1203535.422,20,0.012548104
17353,25,0.00063,106.803577,10.88238277,697137.827,1203560.422,20,0.012548104
17354,25,0.00063,106.8035784,10.88260876,697137.8268,1203585.422,20,0.012548103
17355,25,0.00063,106.8035798,10.88283475,697137.8268,1203610.422,20,0.012548103
17356,25,0.00063,106.8035811,10.88306074,697137.8269,1203635.422,20,0.012548103
17357,25,0.00063,106.8035825,10.88328673,697137.8269,1203660.422,20,0.012548103
17358,25,0.00063,106.8035838,10.88351272,697137.8269,1203685.422,20,0.012548102
17359,25,0.00063,106.8035852,10.88373871,697137.8269,1203710.422,20,0.012548102
17360,25,0.00063,106.8035865,10.8839647,697137.8268,1203735.422,20,0.012548102
17361,25,0.00063,106.8035879,10.88419069,697137.8268,1203760.422,20,0.012548102
17362,25,0.00063,106.8035893,10.88441668,697137.8269,1203785.422,20,0.012548101
17363,25,0.00063,106.8035906,10.88464266,697137.8269,1203810.422,20,0.012548101
17364,25,0.00063,106.803592,10.88486865,697137.8268,1203835.422,20,0.012548101
17365,25,0.00063,106.8035933,10.88509464,697137.827,1203860.422,20,0.012548101
17366,25,0.00063,106.8035947,10.88532063,697137.8269,1203885.422,20,0.0125481
17367,25,0.00063,106.8035961,10.88554662,697137.8268,1203910.422,20,0.0125481
17368,25,0.00063,106.8035974,10.88577261,697137.8269,1203935.422,20,0.0125481
17369,25,0.00063,106.8035988,10.8859986,697137.8268,1203960.422,20,0.0125481
17370,25,0.00063,106.8036001,10.88622459,697137.8268,1203985.422,20,0.012548099
17371,25,0.00063,106.8036015,10.88645058,697137.8269,1204010.422,20,0.012548099
17372,25,0.00063,106.8036029,10.88667657,697137.8269,1204035.422,20,0.012548099
17373,25,0.00063,106.8036042,10.88690255,697137.8268,1204060.421,20,0.012548099
17374,25,0.00063,106.8036056,10.88712854,697137.8268,1204085.422,20,0.012548098
17375,25,0.00063,106.8036069,10.88735454,697137.8267,1204110.422,20,0.012548098
17376,25,0.00063,106.8036083,10.88758052,697137.8267,1204135.422,20,0.012548098
17377,25,0.00063,106.8036097,10.88780651,697137.8269,1204160.422,20,0.012548098
17378,25,0.00063,106.803611,10.8880325,697137.8269,1204185.422,20,0.012548097
17379,25,0.00063,106.8036124,10.88825849,697137.8269,1204210.422,20,0.012548097
17380,25,0.00063,106.8036137,10.88848448,697137.8269,1204235.422,20,0.012548097
17381,25,0.00063,106.8036151,10.88871047,697137.827,1204260.422,20,0.012548097
17382,25,0.00063,106.8036165,10.88893646,697137.8268,1204285.422,20,0.012548096
17383,25,0.00063,106.8036178,10.88916245,697137.8267,1204310.422,20,0.012548096
17384,25,0.00063,106.8036192,10.88938844,697137.8269,1204335.422,20,0.012548096
17385,25,0.00063,106.8036205,10.88961443,697137.8268,1204360.422,20,0.012548096
17386,25,0.00063,106.8036219,10.88984041,697137.8268,1204385.422,20,0.012548095
17387,25,0.00063,106.8036233,10.89006641,697137.8268,1204410.422,20,0.012548095
17388,25,0.00063,106.8036246,10.89029239,697137.8267,1204435.421,20,0.012548095
17389,25,0.00063,106.803626,10.89051838,697137.8268,1204460.422,20,0.012548095
17390,25,0.00063,106.8036273,10.89074437,697137.8269,1204485.422,20,0.012548094
17391,25,0.00059,106.8036264,10.89096417,697137.5738,1204509.736,20,0.011845058
17392,25,0.00000,106.8035239,10.8910858,697126.29,1204523.123,20,1.78E-05
17393,25,0.00022,106.8036454,10.86479895,697156.8583,1201615.329,1201.595988,0.269180088
17394,25,0.00061,106.8036984,10.8649829,697162.5281,1201635.712,1236.348811,0.754620696
17395,25,0.00063,106.8037024,10.86520624,697162.8269,1201660.422,1340.607281,0.841104991
17396,25,0.00063,106.8037038,10.86543223,697162.8268,1201685.422,1514.371397,0.950125614
17397,25,0.00063,106.8037052,10.86565822,697162.8268,1201710.422,1618.629866,1.015537977
17398,25,0.00063,106.8037065,10.86588421,697162.8268,1201735.422,1757.641159,1.102754465
17399,25,0.00063,106.8037079,10.8661102,697162.8268,1201760.422,1757.641159,1.102754444
17400,25,0.00063,106.8037092,10.86633619,697162.8267,1201785.422,1757.641159,1.102754422
17401,25,0.00063,106.8037106,10.86656218,697162.8268,1201810.422,1827.146805,1.146362652
17402,25,0.00063,106.8037119,10.86678817,697162.827,1201835.422,1861.899629,1.168166755
17403,25,0.00063,106.8037133,10.86701416,697162.827,1201860.422,1861.899629,1.168166732
17404,25,0.00063,106.8037147,10.86724015,697162.8268,1201885.422,1966.158098,1.233579082
17405,25,0.00063,106.803716,10.86746614,697162.8269,1201910.422,1861.899629,1.168166686
17406,25,0.00063,106.8037174,10.86769213,697162.827,1201935.422,2105.169391,1.320795528
17407,25,0.00063,106.8037187,10.86791812,697162.827,1201960.422,2105.169391,1.320795502
17408,25,0.00063,106.8037201,10.86814411,697162.827,1201985.422,2139.922214,1.342599599
17409,25,0.00063,106.8037214,10.8683701,697162.8268,1202010.422,2070.416568,1.298991329
17410,25,0.00063,106.8037228,10.86859609,697162.8269,1202035.422,2209.42786,1.38620779
17411,25,0.00063,106.8037242,10.86882207,697162.827,1202060.422,2244.180683,1.408011885
17412,25,0.00063,106.8037255,10.86904807,697162.8268,1202085.422,2209.42786,1.386207736
17413,25,0.00063,106.8037269,10.86927405,697162.8269,1202110.422,2174.675037,1.364403589
17414,25,0.00063,106.8037282,10.86950004,697162.8269,1202135.422,2209.42786,1.386207682
17415,25,0.00063,106.8037296,10.86972603,697162.8269,1202160.422,2313.68633,1.451620014
17416,25,0.00063,106.803731,10.86995202,697162.8268,1202185.422,2522.203269,1.582444701
17417,25,0.00063,106.8037323,10.87017801,697162.8269,1202210.422,2591.708915,1.626052908
17418,25,0.00063,106.8037337,10.870404,697162.8269,1202235.422,2765.473031,1.735073468
17419,25,0.00063,106.803735,10.87062999,697162.8268,1202260.422,2973.98997,1.865898142
17420,25,0.00063,106.8037364,10.87085598,697162.8267,1202285.422,3043.495617,1.909506341
17421,25,0.00063,106.8037377,10.87108197,697162.8267,1202310.422,3147.754086,1.974918655
17422,25,0.00063,106.8037391,10.87130796,697162.8269,1202335.422,3217.259733,2.01852685
17423,25,0.00063,106.8037405,10.87153395,697162.8269,1202360.422,3286.765379,2.062135043
17424,25,0.00063,106.8037418,10.87175994,697162.8269,1202385.422,3113.001263,1.953114423
17425,25,0.00063,106.8037432,10.87198592,697162.8269,1202410.422,3113.001263,1.953114385
17426,25,0.00063,106.8037445,10.87221191,697162.8268,1202435.422,3078.24844,1.931310232
17427,25,0.00063,106.8037459,10.8724379,697162.8268,1202460.422,3078.24844,1.931310194
17428,25,0.00063,106.8037472,10.87266389,697162.8268,1202485.422,3078.24844,1.931310157
17429,25,0.00063,106.8037486,10.87288988,697162.8268,1202510.422,3113.001263,1.953114233
17430,25,0.00063,106.80375,10.87311587,697162.8269,1202535.422,3078.24844,1.931310081
